,p-value,cell.line,DIP Rate,Division Rate,Death Rate,param.pair,Cell Line
2913,0.003988725701679903,not.assigned,0.0073,0.05,0.0427,2913,not.assigned
2914,0.027028671884528756,not.assigned,0.0075,0.05,0.0425,2914,not.assigned
2915,0.006404933043281744,not.assigned,0.0055,0.05,0.044500000000000005,2915,not.assigned
2916,0.003969027935536892,not.assigned,0.005699999999999999,0.05,0.044300000000000006,2916,not.assigned
2917,0.06120570842848532,not.assigned,0.0059,0.05,0.0441,2917,not.assigned
2918,0.014173318196318986,not.assigned,0.0060999999999999995,0.05,0.0439,2918,not.assigned
2919,0.07745516821389146,not.assigned,0.0063,0.05,0.0437,2919,not.assigned
2920,0.003940344915668841,not.assigned,0.0065,0.05,0.043500000000000004,2920,not.assigned
2921,0.07668481864127695,not.assigned,0.006699999999999999,0.05,0.043300000000000005,2921,not.assigned
2922,0.04095141728318612,not.assigned,0.0069,0.05,0.0431,2922,not.assigned
2923,0.021439852720727258,not.assigned,0.0070999999999999995,0.05,0.0429,2923,not.assigned
2924,0.001627289325654587,not.assigned,0.0073,0.05,0.0427,2924,not.assigned
2925,0.07437093052206543,not.assigned,0.0075,0.05,0.0425,2925,not.assigned
2926,0.009750967788652138,not.assigned,0.0055,0.05,0.044500000000000005,2926,not.assigned
2927,0.002536702424110559,not.assigned,0.005699999999999999,0.05,0.044300000000000006,2927,not.assigned
2928,0.010283994288937837,not.assigned,0.0059,0.05,0.0441,2928,not.assigned
2929,0.07462843010865873,not.assigned,0.0060999999999999995,0.05,0.0439,2929,not.assigned
2930,0.013905434708247165,not.assigned,0.0063,0.05,0.0437,2930,not.assigned
2931,0.044959625527497646,not.assigned,0.0065,0.05,0.043500000000000004,2931,not.assigned
2932,0.1502022007304533,PC9-DS8,0.006699999999999999,0.05,0.043300000000000005,2932,PC9-DS8.2
2933,0.017131356754555287,not.assigned,0.0069,0.05,0.0431,2933,not.assigned
2934,0.014196682197852981,not.assigned,0.0070999999999999995,0.05,0.0429,2934,not.assigned
2935,0.0537490508348255,not.assigned,0.0073,0.05,0.0427,2935,not.assigned
2936,0.008336650921276889,not.assigned,0.0075,0.05,0.0425,2936,not.assigned
2937,0.002293487478769668,not.assigned,0.0055,0.05,0.044500000000000005,2937,not.assigned
2938,0.005008302831989393,not.assigned,0.005699999999999999,0.05,0.044300000000000006,2938,not.assigned
2939,0.0008619449593842612,not.assigned,0.0059,0.05,0.0441,2939,not.assigned
2940,0.0011135681766635248,not.assigned,0.0060999999999999995,0.05,0.0439,2940,not.assigned
2941,0.008434535741828264,not.assigned,0.0063,0.05,0.0437,2941,not.assigned
2942,0.18294454912034863,PC9-DS8,0.0065,0.05,0.043500000000000004,2942,PC9-DS8.2
2943,0.23912967683105385,PC9-DS8,0.006699999999999999,0.05,0.043300000000000005,2943,PC9-DS8.2
2944,0.078359310474194,not.assigned,0.0069,0.05,0.0431,2944,not.assigned
2945,0.005008302831989393,not.assigned,0.0070999999999999995,0.05,0.0429,2945,not.assigned
2946,0.16638500122955074,PC9-DS8,0.0073,0.05,0.0427,2946,PC9-DS8.2
2947,0.020220493171728426,not.assigned,0.0075,0.05,0.0425,2947,not.assigned
2948,0.06085474552518505,not.assigned,0.0055,0.05,0.044500000000000005,2948,not.assigned
2949,0.0020897540006756337,not.assigned,0.005699999999999999,0.05,0.044300000000000006,2949,not.assigned
2950,0.005258086418203984,not.assigned,0.0059,0.05,0.0441,2950,not.assigned
2951,0.0009293477339914186,not.assigned,0.0060999999999999995,0.05,0.0439,2951,not.assigned
2952,0.040941735529825884,not.assigned,0.0063,0.05,0.0437,2952,not.assigned
2953,0.04585083812731391,not.assigned,0.0065,0.05,0.043500000000000004,2953,not.assigned
2954,0.002177119935338432,not.assigned,0.006699999999999999,0.05,0.043300000000000005,2954,not.assigned
2955,0.09232543381689566,not.assigned,0.0069,0.05,0.0431,2955,not.assigned
2956,0.37995878274269484,PC9-DS8,0.0070999999999999995,0.05,0.0429,2956,PC9-DS8.2
2957,0.007421767905857055,not.assigned,0.0073,0.05,0.0427,2957,not.assigned
2958,0.006449729092129017,not.assigned,0.0075,0.05,0.0425,2958,not.assigned
2959,0.0012329643408889822,not.assigned,0.0055,0.05,0.044500000000000005,2959,not.assigned
2960,0.004266772456844071,not.assigned,0.005699999999999999,0.05,0.044300000000000006,2960,not.assigned
2961,0.028029029233804764,not.assigned,0.0059,0.05,0.0441,2961,not.assigned
2962,0.009407735824063413,not.assigned,0.0060999999999999995,0.05,0.0439,2962,not.assigned
2963,0.00350100401594241,not.assigned,0.0063,0.05,0.0437,2963,not.assigned
2964,0.04697669790988393,not.assigned,0.0065,0.05,0.043500000000000004,2964,not.assigned
2965,0.013551551611835001,not.assigned,0.006699999999999999,0.05,0.043300000000000005,2965,not.assigned
2966,7.378196270267016e-05,not.assigned,0.0069,0.05,0.0431,2966,not.assigned
2967,0.0626269446091203,not.assigned,0.0070999999999999995,0.05,0.0429,2967,not.assigned
2968,0.018848930444667133,not.assigned,0.0073,0.05,0.0427,2968,not.assigned
2969,0.018033075115984974,not.assigned,0.0075,0.05,0.0425,2969,not.assigned
2970,0.016982577122198982,not.assigned,0.0055,0.046,0.0405,2970,not.assigned
2971,0.014993892256481916,not.assigned,0.005699999999999999,0.046,0.0403,2971,not.assigned
2972,0.00323154890806355,not.assigned,0.0059,0.046,0.0401,2972,not.assigned
2973,9.72620942764384e-05,not.assigned,0.0060999999999999995,0.046,0.0399,2973,not.assigned
2974,0.02081473994056399,not.assigned,0.0063,0.046,0.0397,2974,not.assigned
2975,0.0016563198589191735,not.assigned,0.0065,0.046,0.0395,2975,not.assigned
2976,0.003107672773332908,not.assigned,0.006699999999999999,0.046,0.0393,2976,not.assigned
2977,0.001721033341457482,not.assigned,0.0069,0.046,0.039099999999999996,2977,not.assigned
2978,0.040704307084871716,not.assigned,0.0070999999999999995,0.046,0.0389,2978,not.assigned
2979,0.002677596351740693,not.assigned,0.0073,0.046,0.0387,2979,not.assigned
2980,0.05084638579425963,not.assigned,0.0075,0.046,0.0385,2980,not.assigned
2981,0.006030818518797883,not.assigned,0.0055,0.046,0.0405,2981,not.assigned
2982,0.0014458559239840733,not.assigned,0.005699999999999999,0.046,0.0403,2982,not.assigned
2983,0.003478724620337426,not.assigned,0.0059,0.046,0.0401,2983,not.assigned
2984,0.0002021164116491197,not.assigned,0.0060999999999999995,0.046,0.0399,2984,not.assigned
2985,0.016811432401221987,not.assigned,0.0063,0.046,0.0397,2985,not.assigned
2986,0.01549804402587611,not.assigned,0.0065,0.046,0.0395,2986,not.assigned
2987,0.04538400985247822,not.assigned,0.006699999999999999,0.046,0.0393,2987,not.assigned
2988,0.016321900992385768,not.assigned,0.0069,0.046,0.039099999999999996,2988,not.assigned
2989,0.00721812718364701,not.assigned,0.0070999999999999995,0.046,0.0389,2989,not.assigned
2990,0.00016180169616942426,not.assigned,0.0073,0.046,0.0387,2990,not.assigned
2991,0.002285635586103499,not.assigned,0.0075,0.046,0.0385,2991,not.assigned
2992,0.031148065660180607,not.assigned,0.0055,0.046,0.0405,2992,not.assigned
2993,0.024204335110053647,not.assigned,0.005699999999999999,0.046,0.0403,2993,not.assigned
2994,0.0010505362524636543,not.assigned,0.0059,0.046,0.0401,2994,not.assigned
2995,0.04215113427854151,not.assigned,0.0060999999999999995,0.046,0.0399,2995,not.assigned
2996,0.007488166850884339,not.assigned,0.0063,0.046,0.0397,2996,not.assigned
2997,0.24752174652753858,PC9-DS8,0.0065,0.046,0.0395,2997,PC9-DS8.2
2998,0.025149258827072644,not.assigned,0.006699999999999999,0.046,0.0393,2998,not.assigned
2999,0.0013893422192436254,not.assigned,0.0069,0.046,0.039099999999999996,2999,not.assigned
3000,0.09904092480026044,not.assigned,0.0070999999999999995,0.046,0.0389,3000,not.assigned
3001,0.038615247774951164,not.assigned,0.0073,0.046,0.0387,3001,not.assigned
3002,0.08256305712283112,not.assigned,0.0075,0.046,0.0385,3002,not.assigned
3003,0.004541879301152843,not.assigned,0.0055,0.046,0.0405,3003,not.assigned
3004,0.01762309682823152,not.assigned,0.005699999999999999,0.046,0.0403,3004,not.assigned
3005,0.010214118288399788,not.assigned,0.0059,0.046,0.0401,3005,not.assigned
3006,0.18204232340463805,PC9-DS8,0.0060999999999999995,0.046,0.0399,3006,PC9-DS8.2
3007,0.10311379804429419,PC9-DS8,0.0063,0.046,0.0397,3007,PC9-DS8.2
3008,0.050576863728008764,not.assigned,0.0065,0.046,0.0395,3008,not.assigned
3009,0.05731284803672238,not.assigned,0.006699999999999999,0.046,0.0393,3009,not.assigned
3010,0.026339872301547267,not.assigned,0.0069,0.046,0.039099999999999996,3010,not.assigned
3011,0.04426709645390231,not.assigned,0.0070999999999999995,0.046,0.0389,3011,not.assigned
3012,0.03514395618844588,not.assigned,0.0073,0.046,0.0387,3012,not.assigned
3013,0.2536842900921585,PC9-DS8,0.0075,0.046,0.0385,3013,PC9-DS8.2
3014,0.02414780525811076,not.assigned,0.0055,0.046,0.0405,3014,not.assigned
3015,0.009490072014327212,not.assigned,0.005699999999999999,0.046,0.0403,3015,not.assigned
3016,0.08907068420135045,not.assigned,0.0059,0.046,0.0401,3016,not.assigned
3017,0.03464886203834598,not.assigned,0.0060999999999999995,0.046,0.0399,3017,not.assigned
3018,0.1094710607860503,PC9-DS8,0.0063,0.046,0.0397,3018,PC9-DS8.2
3019,0.1251642277660186,PC9-DS8,0.0065,0.046,0.0395,3019,PC9-DS8.2
3020,0.2517861451621419,PC9-DS8,0.006699999999999999,0.046,0.0393,3020,PC9-DS8.2
3021,0.07749967689835326,not.assigned,0.0069,0.046,0.039099999999999996,3021,not.assigned
3022,0.055578415804945255,not.assigned,0.0070999999999999995,0.046,0.0389,3022,not.assigned
3023,0.049237842760953145,not.assigned,0.0073,0.046,0.0387,3023,not.assigned
3024,0.10071926645564341,PC9-DS8,0.0075,0.046,0.0385,3024,PC9-DS8.2
3025,0.006888329173499395,not.assigned,0.0055,0.046,0.0405,3025,not.assigned
3026,0.008143370811495564,not.assigned,0.005699999999999999,0.046,0.0403,3026,not.assigned
3027,0.0050907592765060935,not.assigned,0.0059,0.046,0.0401,3027,not.assigned
3028,0.022778496800322724,not.assigned,0.0060999999999999995,0.046,0.0399,3028,not.assigned
3029,0.007673358753434933,not.assigned,0.0063,0.046,0.0397,3029,not.assigned
3030,0.0010502087783638653,not.assigned,0.0065,0.046,0.0395,3030,not.assigned
3031,0.010190411871871934,not.assigned,0.006699999999999999,0.046,0.0393,3031,not.assigned
3032,0.03901854698522531,not.assigned,0.0069,0.046,0.039099999999999996,3032,not.assigned
3033,0.015102029839682804,not.assigned,0.0070999999999999995,0.046,0.0389,3033,not.assigned
3034,0.06002843500311488,not.assigned,0.0073,0.046,0.0387,3034,not.assigned
3035,0.011215294646944235,not.assigned,0.0075,0.046,0.0385,3035,not.assigned
3036,0.0011220184566469698,not.assigned,0.0055,0.047,0.0415,3036,not.assigned
3037,0.0008790332600557935,not.assigned,0.005699999999999999,0.047,0.0413,3037,not.assigned
3038,0.054840339870150204,not.assigned,0.0059,0.047,0.0411,3038,not.assigned
3039,0.00014380104163553634,not.assigned,0.0060999999999999995,0.047,0.0409,3039,not.assigned
3040,0.02846280875098821,not.assigned,0.0063,0.047,0.0407,3040,not.assigned
3041,0.00868746972718711,not.assigned,0.0065,0.047,0.0405,3041,not.assigned
3042,0.011196419535077422,not.assigned,0.006699999999999999,0.047,0.0403,3042,not.assigned
3043,0.003230286027164721,not.assigned,0.0069,0.047,0.0401,3043,not.assigned
3044,0.018510269963399755,not.assigned,0.0070999999999999995,0.047,0.0399,3044,not.assigned
3045,0.23909765294822252,PC9-DS8,0.0073,0.047,0.0397,3045,PC9-DS8.2
3046,6.821609864341212e-05,not.assigned,0.0075,0.047,0.0395,3046,not.assigned
3047,9.2256801479062e-05,not.assigned,0.0055,0.047,0.0415,3047,not.assigned
3048,0.007014643489132872,not.assigned,0.005699999999999999,0.047,0.0413,3048,not.assigned
3049,0.007685004354246375,not.assigned,0.0059,0.047,0.0411,3049,not.assigned
3050,0.006326464765794642,not.assigned,0.0060999999999999995,0.047,0.0409,3050,not.assigned
3051,0.04662120509888481,not.assigned,0.0063,0.047,0.0407,3051,not.assigned
3052,0.011117306380688106,not.assigned,0.0065,0.047,0.0405,3052,not.assigned
3053,0.001210762057419078,not.assigned,0.006699999999999999,0.047,0.0403,3053,not.assigned
3054,0.01657643236339339,not.assigned,0.0069,0.047,0.0401,3054,not.assigned
3055,0.05425899905210002,not.assigned,0.0070999999999999995,0.047,0.0399,3055,not.assigned
3056,0.018086637406803815,not.assigned,0.0073,0.047,0.0397,3056,not.assigned
3057,0.002740466261221628,not.assigned,0.0075,0.047,0.0395,3057,not.assigned
3058,0.016861574545456413,not.assigned,0.0055,0.047,0.0415,3058,not.assigned
3059,0.052432704510296635,not.assigned,0.005699999999999999,0.047,0.0413,3059,not.assigned
3060,0.04591892790087616,not.assigned,0.0059,0.047,0.0411,3060,not.assigned
3061,0.005407739592670176,not.assigned,0.0060999999999999995,0.047,0.0409,3061,not.assigned
3062,0.006219959835717033,not.assigned,0.0063,0.047,0.0407,3062,not.assigned
3063,0.21421880281289749,PC9-DS8,0.0065,0.047,0.0405,3063,PC9-DS8.2
3064,0.22224447224533653,PC9-DS8,0.006699999999999999,0.047,0.0403,3064,PC9-DS8.2
3065,0.004466558405542334,not.assigned,0.0069,0.047,0.0401,3065,not.assigned
3066,0.025465027378182337,not.assigned,0.0070999999999999995,0.047,0.0399,3066,not.assigned
3067,0.16070285655703972,PC9-DS8,0.0073,0.047,0.0397,3067,PC9-DS8.2
3068,0.0002775345792230621,not.assigned,0.0075,0.047,0.0395,3068,not.assigned
3069,0.00012355363989314676,not.assigned,0.0055,0.047,0.0415,3069,not.assigned
3070,0.0009999503707291228,not.assigned,0.005699999999999999,0.047,0.0413,3070,not.assigned
3071,0.033349148706539995,not.assigned,0.0059,0.047,0.0411,3071,not.assigned
3072,0.046101844975494695,not.assigned,0.0060999999999999995,0.047,0.0409,3072,not.assigned
3073,0.15549449963052828,PC9-DS8,0.0063,0.047,0.0407,3073,PC9-DS8.2
3074,0.00861625161897588,not.assigned,0.0065,0.047,0.0405,3074,not.assigned
3075,0.10441325172403998,PC9-DS8,0.006699999999999999,0.047,0.0403,3075,PC9-DS8.2
3076,0.5399017596959994,PC9-DS8,0.0069,0.047,0.0401,3076,PC9-DS8.2
3077,0.004631650948155905,not.assigned,0.0070999999999999995,0.047,0.0399,3077,not.assigned
3078,0.2047762491908446,PC9-DS8,0.0073,0.047,0.0397,3078,PC9-DS8.2
3079,0.1133897501835382,PC9-DS8,0.0075,0.047,0.0395,3079,PC9-DS8.2
3080,0.0022096439107699125,not.assigned,0.0055,0.047,0.0415,3080,not.assigned
3081,0.01917499184257403,not.assigned,0.005699999999999999,0.047,0.0413,3081,not.assigned
3082,0.26438112923855944,PC9-DS8,0.0059,0.047,0.0411,3082,PC9-DS8.2
3083,0.05313867577393999,not.assigned,0.0060999999999999995,0.047,0.0409,3083,not.assigned
3084,0.06381569329566777,not.assigned,0.0063,0.047,0.0407,3084,not.assigned
3085,0.009738651718924188,not.assigned,0.0065,0.047,0.0405,3085,not.assigned
3086,0.005726215913046488,not.assigned,0.006699999999999999,0.047,0.0403,3086,not.assigned
3087,0.00857766996900158,not.assigned,0.0069,0.047,0.0401,3087,not.assigned
3088,0.048810611963426336,not.assigned,0.0070999999999999995,0.047,0.0399,3088,not.assigned
3089,0.07065842655556473,not.assigned,0.0073,0.047,0.0397,3089,not.assigned
3090,0.057435153634143296,not.assigned,0.0075,0.047,0.0395,3090,not.assigned
3091,0.0036658461662162586,not.assigned,0.0055,0.047,0.0415,3091,not.assigned
3092,0.0019838060336076777,not.assigned,0.005699999999999999,0.047,0.0413,3092,not.assigned
3093,0.00020068387667568943,not.assigned,0.0059,0.047,0.0411,3093,not.assigned
3094,0.01318848727674569,not.assigned,0.0060999999999999995,0.047,0.0409,3094,not.assigned
3095,0.056018340602746255,not.assigned,0.0063,0.047,0.0407,3095,not.assigned
3096,0.08228272761646169,not.assigned,0.0065,0.047,0.0405,3096,not.assigned
3097,0.001676931949125577,not.assigned,0.006699999999999999,0.047,0.0403,3097,not.assigned
3098,0.04819363501866242,not.assigned,0.0069,0.047,0.0401,3098,not.assigned
3099,0.00025400221935535205,not.assigned,0.0070999999999999995,0.047,0.0399,3099,not.assigned
3100,0.017601294000445133,not.assigned,0.0073,0.047,0.0397,3100,not.assigned
3101,0.002563625982704226,not.assigned,0.0075,0.047,0.0395,3101,not.assigned
3102,0.02073415565541368,not.assigned,0.0055,0.048,0.0425,3102,not.assigned
3103,0.037659457854418606,not.assigned,0.005699999999999999,0.048,0.042300000000000004,3103,not.assigned
3104,0.006279391118462131,not.assigned,0.0059,0.048,0.0421,3104,not.assigned
3105,0.013613109128630823,not.assigned,0.0060999999999999995,0.048,0.0419,3105,not.assigned
3106,0.0056430070098814,not.assigned,0.0063,0.048,0.0417,3106,not.assigned
3107,0.02129331537695098,not.assigned,0.0065,0.048,0.0415,3107,not.assigned
3108,9.37353004688004e-05,not.assigned,0.006699999999999999,0.048,0.0413,3108,not.assigned
3109,0.00042775959011624417,not.assigned,0.0069,0.048,0.0411,3109,not.assigned
3110,0.0004008348154432616,not.assigned,0.0070999999999999995,0.048,0.0409,3110,not.assigned
3111,0.01978799787869845,not.assigned,0.0073,0.048,0.0407,3111,not.assigned
3112,0.05939828128833007,not.assigned,0.0075,0.048,0.0405,3112,not.assigned
3113,0.012877512819889915,not.assigned,0.0055,0.048,0.0425,3113,not.assigned
3114,0.011494741596510986,not.assigned,0.005699999999999999,0.048,0.042300000000000004,3114,not.assigned
3115,0.00016482529690199397,not.assigned,0.0059,0.048,0.0421,3115,not.assigned
3116,0.0025312408161481804,not.assigned,0.0060999999999999995,0.048,0.0419,3116,not.assigned
3117,0.0025828613348927052,not.assigned,0.0063,0.048,0.0417,3117,not.assigned
3118,0.030098090047422844,not.assigned,0.0065,0.048,0.0415,3118,not.assigned
3119,4.4263439387675894e-05,not.assigned,0.006699999999999999,0.048,0.0413,3119,not.assigned
3120,0.05496036469029357,not.assigned,0.0069,0.048,0.0411,3120,not.assigned
3121,0.0020325045363180855,not.assigned,0.0070999999999999995,0.048,0.0409,3121,not.assigned
3122,0.059006423154428306,not.assigned,0.0073,0.048,0.0407,3122,not.assigned
3123,0.00026453566124525694,not.assigned,0.0075,0.048,0.0405,3123,not.assigned
3124,0.004854974656446851,not.assigned,0.0055,0.048,0.0425,3124,not.assigned
3125,0.00288950196823108,not.assigned,0.005699999999999999,0.048,0.042300000000000004,3125,not.assigned
3126,0.06554925804917425,not.assigned,0.0059,0.048,0.0421,3126,not.assigned
3127,0.007262327813975394,not.assigned,0.0060999999999999995,0.048,0.0419,3127,not.assigned
3128,0.024489512796152343,not.assigned,0.0063,0.048,0.0417,3128,not.assigned
3129,0.3367431240287597,PC9-DS8,0.0065,0.048,0.0415,3129,PC9-DS8.2
3130,0.0460160501569269,not.assigned,0.006699999999999999,0.048,0.0413,3130,not.assigned
3131,0.011295835853691236,not.assigned,0.0069,0.048,0.0411,3131,not.assigned
3132,0.005624366295821604,not.assigned,0.0070999999999999995,0.048,0.0409,3132,not.assigned
3133,0.03986680148244141,not.assigned,0.0073,0.048,0.0407,3133,not.assigned
3134,0.3024615296038016,PC9-DS8,0.0075,0.048,0.0405,3134,PC9-DS8.2
3135,0.00429511818787738,not.assigned,0.0055,0.048,0.0425,3135,not.assigned
3136,0.011190444244793459,not.assigned,0.005699999999999999,0.048,0.042300000000000004,3136,not.assigned
3137,0.012562206463416192,not.assigned,0.0059,0.048,0.0421,3137,not.assigned
3138,0.009809904026748736,not.assigned,0.0060999999999999995,0.048,0.0419,3138,not.assigned
3139,0.08250121246696254,not.assigned,0.0063,0.048,0.0417,3139,not.assigned
3140,0.41459329349033913,PC9-DS8,0.0065,0.048,0.0415,3140,PC9-DS8.2
3141,0.0027822774607078834,not.assigned,0.006699999999999999,0.048,0.0413,3141,not.assigned
3142,0.2490989500957396,PC9-DS8,0.0069,0.048,0.0411,3142,PC9-DS8.2
3143,0.015723680477627663,not.assigned,0.0070999999999999995,0.048,0.0409,3143,not.assigned
3144,0.3382547194832064,PC9-DS8,0.0073,0.048,0.0407,3144,PC9-DS8.2
3145,0.032248070279428415,not.assigned,0.0075,0.048,0.0405,3145,not.assigned
3146,0.005372235986428764,not.assigned,0.0055,0.048,0.0425,3146,not.assigned
3147,0.029713141204601865,not.assigned,0.005699999999999999,0.048,0.042300000000000004,3147,not.assigned
3148,0.04373929014155725,not.assigned,0.0059,0.048,0.0421,3148,not.assigned
3149,0.018458020274832888,not.assigned,0.0060999999999999995,0.048,0.0419,3149,not.assigned
3150,0.04095141728318626,not.assigned,0.0063,0.048,0.0417,3150,not.assigned
3151,0.11013737302654289,PC9-DS8,0.0065,0.048,0.0415,3151,PC9-DS8.2
3152,0.031602205006555494,not.assigned,0.006699999999999999,0.048,0.0413,3152,not.assigned
3153,0.0014785319366746176,not.assigned,0.0069,0.048,0.0411,3153,not.assigned
3154,0.10826725803224183,PC9-DS8,0.0070999999999999995,0.048,0.0409,3154,PC9-DS8.2
3155,0.048737468201013566,not.assigned,0.0073,0.048,0.0407,3155,not.assigned
3156,0.03429699218675725,not.assigned,0.0075,0.048,0.0405,3156,not.assigned
3157,0.0011491018963978548,not.assigned,0.0055,0.048,0.0425,3157,not.assigned
3158,0.0014393254600341921,not.assigned,0.005699999999999999,0.048,0.042300000000000004,3158,not.assigned
3159,0.011020928639476495,not.assigned,0.0059,0.048,0.0421,3159,not.assigned
3160,0.021766940153932057,not.assigned,0.0060999999999999995,0.048,0.0419,3160,not.assigned
3161,0.05731284803672238,not.assigned,0.0063,0.048,0.0417,3161,not.assigned
3162,0.02466941939759178,not.assigned,0.0065,0.048,0.0415,3162,not.assigned
3163,0.012015983269992566,not.assigned,0.006699999999999999,0.048,0.0413,3163,not.assigned
3164,0.027783705725755305,not.assigned,0.0069,0.048,0.0411,3164,not.assigned
3165,0.0011151313164819252,not.assigned,0.0070999999999999995,0.048,0.0409,3165,not.assigned
3166,0.009031837851903998,not.assigned,0.0073,0.048,0.0407,3166,not.assigned
3167,0.0015430114198802982,not.assigned,0.0075,0.048,0.0405,3167,not.assigned
3168,0.005966875294291186,not.assigned,0.0055,0.049,0.043500000000000004,3168,not.assigned
3169,0.08802768440012847,not.assigned,0.005699999999999999,0.049,0.043300000000000005,3169,not.assigned
3170,0.0004021971239860612,not.assigned,0.0059,0.049,0.0431,3170,not.assigned
3171,0.0009680850148808618,not.assigned,0.0060999999999999995,0.049,0.0429,3171,not.assigned
3172,0.0003381654179615185,not.assigned,0.0063,0.049,0.0427,3172,not.assigned
3173,0.1859916343370991,PC9-DS8,0.0065,0.049,0.0425,3173,PC9-DS8.2
3174,0.0041029161704314865,not.assigned,0.006699999999999999,0.049,0.042300000000000004,3174,not.assigned
3175,0.0033540774034330704,not.assigned,0.0069,0.049,0.0421,3175,not.assigned
3176,0.0006508007942507028,not.assigned,0.0070999999999999995,0.049,0.0419,3176,not.assigned
3177,0.0030682086834961267,not.assigned,0.0073,0.049,0.0417,3177,not.assigned
3178,0.00026453566124525694,not.assigned,0.0075,0.049,0.0415,3178,not.assigned
3179,0.01618381120023514,not.assigned,0.0055,0.049,0.043500000000000004,3179,not.assigned
3180,0.0003844046530130856,not.assigned,0.005699999999999999,0.049,0.043300000000000005,3180,not.assigned
3181,0.00648876914922815,not.assigned,0.0059,0.049,0.0431,3181,not.assigned
3182,0.001006882016539982,not.assigned,0.0060999999999999995,0.049,0.0429,3182,not.assigned
3183,0.018740555285284607,not.assigned,0.0063,0.049,0.0427,3183,not.assigned
3184,0.0010417509660867758,not.assigned,0.0065,0.049,0.0425,3184,not.assigned
3185,0.0451147919901292,not.assigned,0.006699999999999999,0.049,0.042300000000000004,3185,not.assigned
3186,0.18076870609723025,PC9-DS8,0.0069,0.049,0.0421,3186,PC9-DS8.2
3187,0.00025069489195279367,not.assigned,0.0070999999999999995,0.049,0.0419,3187,not.assigned
3188,0.0005991280673704567,not.assigned,0.0073,0.049,0.0417,3188,not.assigned
3189,0.01339992705248128,not.assigned,0.0075,0.049,0.0415,3189,not.assigned
3190,0.003809990214544016,not.assigned,0.0055,0.049,0.043500000000000004,3190,not.assigned
3191,0.0670611723793378,not.assigned,0.005699999999999999,0.049,0.043300000000000005,3191,not.assigned
3192,0.009446984570435675,not.assigned,0.0059,0.049,0.0431,3192,not.assigned
3193,0.017119636860037053,not.assigned,0.0060999999999999995,0.049,0.0429,3193,not.assigned
3194,0.0018799264259468467,not.assigned,0.0063,0.049,0.0427,3194,not.assigned
3195,0.09109448195722612,not.assigned,0.0065,0.049,0.0425,3195,not.assigned
3196,0.044857092645872815,not.assigned,0.006699999999999999,0.049,0.042300000000000004,3196,not.assigned
3197,0.030155360232065945,not.assigned,0.0069,0.049,0.0421,3197,not.assigned
3198,0.0018366479630092163,not.assigned,0.0070999999999999995,0.049,0.0419,3198,not.assigned
3199,0.04922924070941939,not.assigned,0.0073,0.049,0.0417,3199,not.assigned
3200,0.1527703071960388,PC9-DS8,0.0075,0.049,0.0415,3200,PC9-DS8.2
3201,0.00020702853981068007,not.assigned,0.0055,0.049,0.043500000000000004,3201,not.assigned
3202,0.004466558405542334,not.assigned,0.005699999999999999,0.049,0.043300000000000005,3202,not.assigned
3203,0.018317533515523222,not.assigned,0.0059,0.049,0.0431,3203,not.assigned
3204,0.01254378943682112,not.assigned,0.0060999999999999995,0.049,0.0429,3204,not.assigned
3205,0.003469924033619982,not.assigned,0.0063,0.049,0.0427,3205,not.assigned
3206,0.41866594696388443,PC9-DS8,0.0065,0.049,0.0425,3206,PC9-DS8.2
3207,0.05355345835854409,not.assigned,0.006699999999999999,0.049,0.042300000000000004,3207,not.assigned
3208,0.0197768617555649,not.assigned,0.0069,0.049,0.0421,3208,not.assigned
3209,0.21121605780227523,PC9-DS8,0.0070999999999999995,0.049,0.0419,3209,PC9-DS8.2
3210,0.13888898007455094,PC9-DS8,0.0073,0.049,0.0417,3210,PC9-DS8.2
3211,0.07755774558983791,not.assigned,0.0075,0.049,0.0415,3211,not.assigned
3212,0.005504646606566316,not.assigned,0.0055,0.049,0.043500000000000004,3212,not.assigned
3213,0.09444352473327225,not.assigned,0.005699999999999999,0.049,0.043300000000000005,3213,not.assigned
3214,0.010020866740798603,not.assigned,0.0059,0.049,0.0431,3214,not.assigned
3215,0.03415548442920518,not.assigned,0.0060999999999999995,0.049,0.0429,3215,not.assigned
3216,0.014391759806118724,not.assigned,0.0063,0.049,0.0427,3216,not.assigned
3217,0.062269014626173055,not.assigned,0.0065,0.049,0.0425,3217,not.assigned
3218,0.00031788317282351345,not.assigned,0.006699999999999999,0.049,0.042300000000000004,3218,not.assigned
3219,0.06684261543352543,not.assigned,0.0069,0.049,0.0421,3219,not.assigned
3220,0.08228272761646169,not.assigned,0.0070999999999999995,0.049,0.0419,3220,not.assigned
3221,0.11632209402561927,PC9-DS8,0.0073,0.049,0.0417,3221,PC9-DS8.2
3222,0.03806115786832467,not.assigned,0.0075,0.049,0.0415,3222,not.assigned
3223,0.016629087989921673,not.assigned,0.0055,0.049,0.043500000000000004,3223,not.assigned
3224,0.0003233047713626,not.assigned,0.005699999999999999,0.049,0.043300000000000005,3224,not.assigned
3225,0.012081813663585992,not.assigned,0.0059,0.049,0.0431,3225,not.assigned
3226,8.952351290976994e-05,not.assigned,0.0060999999999999995,0.049,0.0429,3226,not.assigned
3227,0.016168517116123438,not.assigned,0.0063,0.049,0.0427,3227,not.assigned
3228,0.0068883291734993645,not.assigned,0.0065,0.049,0.0425,3228,not.assigned
